tmj_hou_banking,"Can you recommend anyone for this #job? BRANCH ASSOCIATE - Full Time Teller - Bunkerhill - https://t.co/7YeRD4Yqh8 #Banking #Houston, TX",25,Memorial,0825,11,,0
tmj_hou_health,"Want to work in #Houston, TX? View our latest opening: https://t.co/kSOimBVSMj #Healthcare #Job #Jobs #Hiring #CareerArc",78,University Place,0825,11,,0
1__Godfather,"Everybody's like there's no bottled water 🤢🤢 at HEB Kroger Walmart and I'm like 🤔🤷‍♂️ @ Houston,… https://t.co/KE8IWAkrPr",88,Neartown - Montrose,0825,11,water bottle,2
DJBISHOPPHTX,Tonight We Still Rockin'❗️#ShopWitUsWeekendPt2 @djbishopphtx ❌ @djdrejski INDMIXX @1jackfraust… https://t.co/h697LLIltO,1,Fourth Ward,0825,11,,0
EGHtown,"Hurricane preparation means I will be cooking a pot of beans. #hurricanehenry (at @Kroger in Houston, TX) https://t.co/7rtGpz46gG",1,Fourth Ward,0825,11,,0
tmj_hou_eng,"Want to work in #Houston, TX? View our latest opening: https://t.co/swkfLzf4ZJ #Engineering #Job #Jobs #Hiring #CareerArc",30,Downtown,0825,11,,0
miamundy,#RWR #thatfirmlife #healthcarefinance #healthcare #fridayintroductions @ 24 Greenway Plaza https://t.co/zf6pogTR67,30,Downtown,0825,11,,0
nguyenle,"As #HurricaneHarvey is barreling down on the Gulf Coast, our #WinningAgency staff is ready to… https://t.co/RZuyqFJowY",6,Washington Avenue Coalition / Memorial Park,0825,11,,0
Joyce_Echols,So fun being honored as the Fashion Icon for The annual ReNew and ReDo Fashion Show benefitting… https://t.co/dTOLj8VK2I,30,Downtown,0825,11,,0
tmj_hou_edu,"We're #hiring! Read about our latest #job opening here: Teacher, Special Education Resource 12M (re-posted) - https://t.co/jRK6qeWIAp",1,Fourth Ward,0825,11,,0
tmj_hou_jobs,"Interested in a #job in #Houston, TX? This could be a great fit: https://t.co/DAZXolibcZ #Hiring",14,Iah / Airport Area,0825,11,,0
tmj_HOU_adm,"Can you recommend anyone for this #job in #Houston, TX? https://t.co/kNIwHn4CFO #IT #Hiring #CareerArc",33,Golfcrest / Bellfort / Reveille,0825,11,,0
tmj_hou_cler,"Interested in a #job in #Houston, TX? This could be a great fit: https://t.co/62pqQ9xAEX #Clerical #Hiring #CareerArc",21,Greenway / Upper Kirby Area,0825,11,,0
Hektr,Come see the impeccable @kimorablac tonight ONLY at scandaloniteclub… https://t.co/HRpD0RiMxb,30,Downtown,0825,11,,0
tmj_hou_labor,"See our latest #Houston, TX #job and click to apply: Kroger Deli/Bakery Hourly Associate - https://t.co/h2JJmJUIaX #Labor #Hiring",40,Sharpstown,0825,11,,0
dkotrla,#Repost mdandersonproton  ・・・ Texas Tech University student Brooke… https://t.co/GtNF0NMqlB,30,Downtown,0825,11,,0
ragupesto,Have you tasted our Quinoa Risotto ? .. what are you waiting for? This is one of the options on… https://t.co/n6EePwRtq9,36,Lazy Brook / Timbergrove,0825,11,,0
cjordanhouston,shareacoke (Checked-in @ Corner Store 3519 S Shepherd Dr https://t.co/PsZBvLm94h) @CornerStore4U,30,Downtown,0825,11,store,1
SEFLCareers,"Can you recommend anyone for this #job in #Houston, TX? https://t.co/HMwl0RlhM4 #trucking #Sales #Hiring",30,Downtown,0825,11,,0
tmj_HOU_gensci,"Join the Houston Methodist team! See our latest #job opening here: https://t.co/3KCgvpTwlG #GeneralScience #Houston, TX #Hiring #CareerArc",48,Braeburn,0825,11,,0
tmj_hou_retail,"Want to work in #Houston, TX? View our latest opening: https://t.co/Iuwr705Eda #Retail #Job #Jobs #Hiring #CareerArc",58,Willowbrook,0825,11,,0
tmj_hou_adv,"See our latest #Houston, TX #job and click to apply: Manager, Digital Marketing - https://t.co/ZekSAde35P #Marketing #Hiring #CareerArc",14,Iah / Airport Area,0825,11,,0
tmj_hou_mgmt,We're #hiring! Read about our latest #job opening here: United States Houston: Principal Consultant - https://t.co/GLLnvc2yQP #BusinessMgmt,30,Downtown,0825,11,,0
TresChicDeals,We're open today and watching the weather closely. This Lime Green Rain Cape will keep you… https://t.co/L3g5KLXXuL,34,Greater Fifth Ward,0825,12,,0
tmj_hou_nursing,"Can you recommend anyone for this #job in #Houston, TX? https://t.co/TDsxT7mPK8 #Nursing #Hiring #CareerArc",2,Greater Uptown,0825,12,,0
JenValencia,"Hurricane, what? 🍹☔️ #harvey2017 #stormprep (@ Lupe Tortilla - Houston Heights) https://t.co/0OjabcFTKK https://t.co/gNUjch9f90",67,Central Southwest,0825,12,,0
JoshuaWDelano,Sin agua! :-( @ Kroger https://t.co/cOlLbTu1ll,1,Fourth Ward,0825,12,,0
infamousreaux,"HEY HOUSTON GAS STILL CHEAP OFF WILLCREST AND I-10 @ Westside, Houston, Texas https://t.co/EHWu7e4SuV",25,Memorial,0825,12,gas,1
TotalTrafficHOU,"Accident, right lane blocked in #Bellaire on 610 W Lp NB before 69 The SW Fwy, stop and go traffic back to Evergreen, delay of 6 mins",10,Spring Branch East,0825,12,,0
tmj_hou_cler,"We're #hiring! Read about our latest #job opening here: Senior Support Assistant - https://t.co/tm2NSSzynU #Clerical #Houston, TX",14,Iah / Airport Area,0825,12,support,1
tmj_hou_transp,"Want to work at Houston Independent School District? We're #hiring in #Houston, TX! Click for details: https://t.co/CGsJ7khsDc #Job #Jobs",30,Downtown,0825,12,school,1
ChapaFrank,Just posted a photo @ LA Fitness - GREENWAY PLAZA https://t.co/Rd9j6hofZd,71,Alief,0825,12,,0
Iconicbs465,"#Courtesy et Bay 💘😎💋 @ Houston, Texas https://t.co/xkdo3gur0d",25,Memorial,0825,12,,0
tmj_hou_health,"Join the UTHealth team! See our latest #job opening here: https://t.co/UkXgXJ8upL #Healthcare #Houston, TX #Hiring #CareerArc",33,Golfcrest / Bellfort / Reveille,0825,12,,0
PrisonBreakTatt,Experience Prison Break Tattoos today. Come see why we have been voted the top new theme studio… https://t.co/CG2JZYmAad,10,Spring Branch East,0825,12,,0
texasmom55,The calm before the storm @ Town & Country Village-West https://t.co/fKZm9v86kY,88,Neartown - Montrose,0825,12,,0
Eric_R_Acuna,TGIF 🤗 Ohhh...I wanna dance 💃🏼 with somebody!!!  #dance #fun #silly #yes #yas #friday #tgif #gay… https://t.co/qWx2N37oOS,30,Downtown,0825,12,,0
tmj_HOU_skltrd,"Interested in a #job in #Houston, TX? This could be a great fit: https://t.co/ewUO46q4KV #SkilledTrade #Hiring #CareerArc",30,Downtown,0825,12,,0
tmj_hou_edu,"See our latest #Houston, TX #job and click to apply: Arborist II - https://t.co/fv1WDCw5qu #Education #Hiring #CareerArc",15,Kingwood Area,0825,12,,0
jennaa_shelton,most #LIKELY to be found at the dessert table 🍰 likelynyc #ad #likelypartner… https://t.co/QxrFRbG23Y,30,Downtown,0825,12,,0
tmj_hou_nursing,"Can you recommend anyone for this #job? Registered Nurse - CV Trained - https://t.co/4JRmhKTjVg #Nursing #Houston, TX #Hiring #CareerArc",54,Acres Home,0825,12,nurse,1
tmj_hou_itpm,"Want to work in #Houston, TX? View our latest opening: https://t.co/SUYsWFhA4I #ProjectMgmt #Job #Jobs #Hiring #CareerArc",30,Downtown,0825,12,,0
MsIndependentGP,With Hurricane Harvey on the way the thought of being secluded at home for days with nothing to… https://t.co/uutbCgAJ0J,52,Medical Center Area,0825,12,home,1
nightiscometh,Pretty empty today at Jimmy John's #Gourmet #Sandwich ... People are out driving around looking… https://t.co/AEq0IhiNmE,86,Afton Oaks / River Oaks Area,0825,12,people,1
TishTansil,Get your Slim down going on with Ma Tansil's Master Cleanse Herbal Tea #MC_T. Buy now for 50%… https://t.co/jfqBJGBKsH,46,Central Northwest,0825,12,,0
tmj_hou_health,"Interested in a #job in #Houston, TX? This could be a great fit: https://t.co/4XUc6UEEQW #Healthcare #Hiring #CareerArc",1,Fourth Ward,0825,12,,0
GradeARon,#Repost @squrillamontana (get_repost) ・・・ New video coming soon fastmoneydboy @deadend_redd… https://t.co/TnmiCVHFmR,71,Alief,0825,12,,0
tmj_hou_labor,"Can you recommend anyone for this #job? Kroger Deli/Bakery Hourly Associate - https://t.co/sSHSStFjJZ #Labor #Houston, TX #Hiring",30,Downtown,0825,12,,0
jalhtx,Just posted a photo @ Marquis Downtown Lofts https://t.co/3cVJVZkHNc,30,Downtown,0825,12,,0
tmj_hou_nursing,"Join the Memorial Hermann team! See our latest #job opening here: https://t.co/Oske6WWlOf #Nursing #Houston, TX #Hiring #CareerArc",2,Greater Uptown,0825,12,,0
tmj_HOU_schn,"We're #hiring! Click to apply: US Houston, Texas: Electrical/Mechanical Technician - https://t.co/DLutmRp49M #SupplyChain #Houston, TX",80,Greater Third Ward,0825,12,,0
ragupesto,#Repost @leocolina (get_repost) ・・・ Así se prepara #lanegra para el taconeo en mi nuevo stand up… https://t.co/zlV5VCQwUn,30,Downtown,0825,12,,0
cshepherd13,Well hello there!! Thank you @ianpurkayastha regalisfoods for getting us ready for… https://t.co/fvJZqbNuRt,2,Greater Uptown,0825,12,,0
tmj_hou_retail,"Want to work at Kroger? We're #hiring in #Houston, TX! Click for details: https://t.co/YEC3Ck8hth #Retail #Job #Jobs #CareerArc",30,Downtown,0825,12,,0
tordior_tweets,"Last stop before her car dies lol (@ Murphy Express in Houston, TX) https://t.co/QlFRjH2GBK",80,Greater Third Ward,0825,12,car,1
tmj_HOU_adm,"We're #hiring! Read about our latest #job opening here: Senior Systems Administrator - https://t.co/r2R58qK3wi #IT #Houston, TX #CareerArc",30,Downtown,0825,12,,0
LatherandMore,Oh do I have a sweet tooth! These yummy Frosted Winter Berry Donut Bath Bombs are just what I… https://t.co/6AcxZzZ3tj,30,Downtown,0825,12,,0
ChapaFrank,I can and I will !!! @ LA Fitness - GREENWAY PLAZA https://t.co/CwUAoXlhTb,5,Eldridge / West Oaks,0825,12,,0
youngskales,"@the_missmiss with the sauce...movie ting 🎬 🔥🔥🔥👌 @ Houston, Texas https://t.co/ASzRmvjdd8",30,Downtown,0825,12,,0
tmj_TX_facmgmt,"If you're looking for work in #Houston, TX, check out this #job: https://t.co/sBsjLdMDwq #FacilitiesMgmt #Hiring #CareerArc",30,Downtown,0825,12,,0
disco411,"Yep it's Friday, @statefarehtx is OPEN We smoked meat all night, @ellisbrosbbq is being served… https://t.co/1YqYaSV5M0",53,East Houston,0825,12,,0
Bariscos,When you're the blue dot 😬#hunkerdown #hurricane #harvey #hurricaneharvey #catastrophic #radar… https://t.co/jpu9DNhH0o,30,Downtown,0825,12,,0
mirchanceyart,Redrew my old version of jeff the killer~ https://t.co/DtYeqhcXIv,73,Clear Lake,0825,12,,0
SWHTown30,So your saying the Cavs got better without Kryie Irving??? Because that would be a strong hot take... https://t.co/RhBJcXWOza,46,Central Northwest,0825,12,,0
CavanaughNweze,"At Home with thenwezes! Hurricane or not, we keep, at minimum, 5-7 gallons of alkaline water on… https://t.co/rrvcw5YmZd",37,Greater Heights,0825,12,water home,2
tmj_hou_cosmo,"See our latest #Houston, TX #job and click to apply: Hair Stylist - https://t.co/I5lCtUXCCX #Cosmetology #Hiring #CareerArc",1,Fourth Ward,0825,12,,0
tmj_hou_jobs,"Want to work in #Houston, TX? View our latest opening: https://t.co/lyQbYEvntO #Job #Jobs #Hiring",30,Downtown,0825,12,,0
Z_Evan_G,Available for rent in Houston soon #R1 #yamaha #houston #harvey @… https://t.co/iFiPkDjq9G,30,Downtown,0825,12,,0
TerranceOmar,#Houston @ Apple Highland Village https://t.co/kn1JQwg2sK,30,Downtown,0825,12,,0
Sistersaladthan,Shout out to our pals at Shipley's on N. Main for keeping our… https://t.co/vhcB47foHj,30,Downtown,0825,12,,0
tmj_hou_nursing,Can you recommend anyone for this #job? Staff Nurse III - Practice Plan- Sickle Cell (NAIP) - Healthcare... - https://t.co/C6TBNyq3yJ,30,Downtown,0825,12,nurse,1
FDABRIPTOY,This new Uzi jam,23,Midtown,0825,12,,0
jellius,Bring mom home today. She's feeling better. Still a little sore (@ Houston Methodist Hospital - @hmdigitalmkt) https://t.co/7E3Fh6ImS8,88,Neartown - Montrose,0825,12,home,1
Jaz_Wilson,The last supper before the impending apocalypse 🙄… https://t.co/9VXCM0AWh8,66,Brays Oaks,0825,12,,0
tmj_hou_health,"Interested in a #job in #Houston, TX? This could be a great fit: https://t.co/HOgWYT67C2 #Healthcare #Hiring #CareerArc",30,Downtown,0825,12,,0
tmj_HOU_adm,"Interested in a #job in #Houston, TX? This could be a great fit: https://t.co/q70PjVefK4 #IT #Hiring #CareerArc",30,Downtown,0825,12,,0
DriveMelton,"Want to work at Melton Truck Lines? We're #hiring in #Houston, TX! Click for details: https://t.co/5vWwQp4iql #trucking #truckers #flatbed",28,Second Ward,0825,12,truck,1
tmj_hou_labor,"Interested in a #job in #Houston, TX? This could be a great fit: https://t.co/pR5ZHnSLvB #Labor #Hiring #CareerArc",28,Second Ward,0825,12,,0
byrdiefranco,When I meet with a @JHilburn client I take his measurements in person at the first appointment.… https://t.co/3q4Ns6osUA,30,Downtown,0825,12,,0
tmj_hou_edu,"We're #hiring! Click to apply: Field Safety Inspector - https://t.co/6mK80eO8rd #Education #Houston, TX #Job #Jobs #CareerArc",30,Downtown,0825,12,,0
irocec,When your city is about to get plowed by a hurricane & you're wishing for sunny days 🙃 📸:… https://t.co/fCbD4b4iZL,88,Neartown - Montrose,0825,12,,0
FAROjobs,"Want to work in #Houston, TX? View our latest opening: https://t.co/DLGifEr1iP #technology #AccountManager #Job #Jobs #Hiring #CareerArc",87,Briarforest Area,0825,12,,0
tmj_hou_health,"This #job might be a great fit for you: Supplemental Medical Technologist - https://t.co/6HPwyNDii8 #Healthcare #Houston, TX #Hiring",67,Central Southwest,0825,12,,0
tmj_hou_cler,"See our latest #Houston, TX #job and click to apply: Data Collector - Math Tutor - https://t.co/AAD4rmax3h #Clerical #Hiring #CareerArc",25,Memorial,0825,12,,0
tmj_hou_mgmt,"We're #hiring! Click to apply: Fleet Coordinator - https://t.co/dQ9D45gsAb #BusinessMgmt #Houston, TX #Job #Jobs #CareerArc",6,Washington Avenue Coalition / Memorial Park,0825,12,,0
DoingItHC,Safety first. Follow Harris County Public Health’s social media channels to stay informed. #Harvey #HurricaneHarvey… https://t.co/0cdPufBepx,22,Mid West,0825,12,,0
tmj_hou_it,"If you're looking for work in #Houston, TX, check out this #job: https://t.co/c6dCuY90pi #IT #Hiring #CareerArc",52,Medical Center Area,0825,12,,0
SnapKitchenJobs,"Interested in a #job in #Houston, TX? This could be a great fit: https://t.co/AOBnBOGHtp #careers #hiring #Hospitality #Restaurant",86,Afton Oaks / River Oaks Area,0825,12,,0
tmj_hou_cstsrv,"Join the Starbucks team! See our latest #job opening here: https://t.co/3qGpqTICX6 #CustomerService #Houston, TX #Veterans #Hiring",80,Greater Third Ward,0825,12,,0
rumpfshaker,Maybe the most #Texas thing ever? #armadillo #longhorn #armadillopalace #houston @ Goode Company… https://t.co/2lsnaw40sg,36,Lazy Brook / Timbergrove,0825,12,,0
tmj_hou_banking,"We're #hiring! Click to apply: Private Client Banker - Central Market - Houston, TX - https://t.co/ovlrhvHaTI #Banking #Houston, TX #Job",88,Neartown - Montrose,0825,12,,0
DarinPJohnson,Screw you #HurricaneHarvey - Drinking a Blood Belt by @SouthernStarBC @ Johnson Beer Fridge  — https://t.co/yNnlGbtIGC #photo,30,Downtown,0825,12,beer,1
FatCatCreamery,"Hey kitties, the cats are closing at 6pm tonight to hunker down for Harvey, so you should, too.… https://t.co/EYNrztcmme",30,Downtown,0825,12,,0
hardcorespin,"Just posted a video @ 24 Hour Fitness - Elgin & Louisiana, TX https://t.co/fnUSZVP2a7",5,Eldridge / West Oaks,0825,12,,0
tmj_hou_cosmo,"We're #hiring! Click to apply: Arch Expert - https://t.co/4LyvtvmoDI #Cosmetology #Webster, TX #Job #Jobs",47,Trinity / Houston Gardens,0825,12,,0
tmj_HOU_schn,"Join the CHI St. Luke's Health team! See our latest #job opening here: https://t.co/CR11t4EFFK #SupplyChain #Houston, TX #Hiring",86,Afton Oaks / River Oaks Area,0825,12,,0
tmj_hou_constru,"If you're looking for work in #Houston, TX, check out this #job: https://t.co/p0XfWFW6Wn #Construction #Hiring #CareerArc",30,Downtown,0825,12,,0
tmj_hou_finance,"Interested in a #job in #Houston, TX? This could be a great fit: https://t.co/FWoKSYlWyj #Finance #Hiring #CareerArc",30,Downtown,0825,12,,0
disco411,"Say hello, The Dirty Harvey, PuraVida Margarita Pre-Hurricane @statefarehtx #comeandgetit… https://t.co/LoXx7xYxrQ",58,Willowbrook,0825,12,,0
mesiahsworld,Lastnight @IamJustified1  pulled up and did his usual at the #hiphophope on the Northside with… https://t.co/NMSgbxMgZV,30,Downtown,0825,12,,0
tmj_hou_sales,"Can you recommend anyone for this #job in #Houston, TX? https://t.co/ijHiJNzrVY #Sales #Veterans #Hiring #CareerArc",30,Downtown,0825,12,,0
tmj_hou_cler,"Want to work in #Houston, TX? View our latest opening: https://t.co/Uf42H14xM9 #Clerical #Job #Jobs #Hiring #CareerArc",30,Downtown,0825,12,,0
tmj_hou_retail,"See our latest #Houston, TX #job and click to apply: Kroger Grocery/Stocking Hourly Associate - https://t.co/UCaG7siFbi #Retail #Hiring",30,Downtown,0825,12,,0
tmj_hou_cstsrv,"See our latest #Houston, TX #job and click to apply: barista - Store# 19881, WOODSON & W. LAKE... - https://t.co/Pu75hjgDpL #Veterans",2,Greater Uptown,0825,12,store,1
tmj_hou_edu,"If you're looking for work in #Houston, TX, check out this #job: https://t.co/1bXmei4Z1y #Education #Hiring #CareerArc",30,Downtown,0825,12,,0
BLifeAcresHomes,Special Free Legal Hotline Set Up for Hurricane Harvey Storm and Flood Victims https://t.co/5hu8TIgLjK,73,Clear Lake,0825,12,flood victim,2
tmj_hou_adv,We're #hiring! Click to apply: Senior Communication Specialist (Stewardship Writer & Project Manager) - https://t.co/BnPLBi5wh4 #Marketing,30,Downtown,0825,12,,0
BLifeAldine,Special Free Legal Hotline Set Up for Hurricane Harvey Storm and Flood Victims https://t.co/1VGiJ36umo,30,Downtown,0825,12,flood victim,2
hardcorespin,#GloryFitness live 24hourfitness 12pm Mon/Wed/Fri taking over #fitnessmotivation #fitnessmodel… https://t.co/CuIdORwuIL,55,Northside/Northline,0825,12,,0
JBsOutlawSaloon,Saturday - August 26th !!  Come out and watch the Texans with us on one of our BIG SCREEN TV's… https://t.co/91VLPN74NQ,87,Briarforest Area,0825,12,,0
tmj_hou_mgmt,"We're #hiring! Read about our latest #job opening here: Senior Strategy Analyst - https://t.co/xvpUXsvXLY #BusinessMgmt #Houston, TX",8,Northshore,0825,12,,0
BLifeBriargrove,"6009 San Felipe St #B, Houston, TX 77057, $699,900 3 beds, 4 baths https://t.co/ddrLk2cugn",58,Willowbrook,0825,12,,0
